2I6beGAMFYryiTpCPAk3uM,Parle à ma main (feat. Yelle et Christelle),Fatal Bazooka; Yelle et Christelle,https://i.scdn.co/image/ab67616d00004851605267a23774a78234bf85ab
1YMoHsWADAKuyEtRVEc0k1,Levitate,Dr. Hook,https://i.scdn.co/image/ab67616d00004851d1eeaefa03884de3324c063b
3amwFGSdvD92u0dLFcFlCX,"E la vita, la vita",Cochi e Renato,https://i.scdn.co/image/ab67616d00004851d26a35515ee0d186fbc5298e
7dZanttu013xDQlAJprAZC,Money Folder,Madvillain; Madlib; MF DOOM,https://i.scdn.co/image/ab67616d0000485102abe1eaf9da931f42629b4a
3m9vi8RBSAHENVrxQ7D7qo,Non crollo,Fabri Fibra,https://i.scdn.co/image/ab67616d000048519a34197d7a9faa078cf172f3
4FJeyPF6HjAu0u1UlDp9SU,Sharp Darts,The Streets,https://i.scdn.co/image/ab67616d0000485106c13fa6cb965c4778692e14
0hSzixwdKTfDQewDKq2cP5,You Reposted in the Wrong Neighborhood I Glue70 Mashup,Shokk,https://i.scdn.co/image/ab67616d0000485175cb3f42dd59983e092530d1
4hFVnhp09LcBrYW728M91D,問候歌,Steve Chou; 吳貞慧; 袁美莉,https://i.scdn.co/image/ab67616d00004851b10d1d4f8b9e10e980534374
1W8UuspDOKXlkt4PU9kQLz,Ainsi va la vie,Raggasonic,https://i.scdn.co/image/ab67616d00004851d6da91eb67560b38537dc897
7i5vVLWEfj3pjUYeni3bAW,Hode Skulder Kne Og Tå,Benny Bernhard,https://i.scdn.co/image/ab67616d000048516332c426f0c1984caf7cb7de
7sTqYRm5KAtgAbiw2qoZoT,Suelten 2,"""At Fat""; Dubosky; Yemil",https://i.scdn.co/image/ab67616d000048511f2532ab4cf3ab688a5e99ed
7gAxacJguk6DIs0w29Aic5,Animale Colorate,Gasca Zurli,https://i.scdn.co/image/ab67616d000048511fb8e76a4ce65dca757cde90
