7vgoOlZuerZxoqBUHXGsQ7,Fallen,RAF 3.0;Nazar,https://i.scdn.co/image/ab67616d0000485161591da72fe9ee907daafca7
5LBzVppD5g8rEvFNTt43L4,Slow Rain,Celtic Rumours,https://i.scdn.co/image/ab67616d00004851f5f34166ff84db5aaa9b6954
2eoVOdy30BovggyaN9Ca8i,Finders Keepers (Mono),The Beach Boys,https://i.scdn.co/image/ab67616d00004851fe3588ec525c5242398b0234
5ADDmkTk0hzjt2YHgR5qG9,Fango,Jovanotti;Ben Harper,https://i.scdn.co/image/ab67616d00004851f33cdb67bac39e2a96ee07fa
5yY2UPVQ9EBKBXh2dGtU6U,A Mi Manera,Siempre Asi,https://i.scdn.co/image/ab67616d000048511f604865dd7a33a93617b2cf
4wOQ4JnKrxAebylIOeNYqi,Por Mujeres Como Tú,Ricardo Montaner,https://i.scdn.co/image/ab67616d00004851854bd9724c6eca3a7f2ddbc2
2qdgy4pqyyb0ut6H79qjAP,"Figlio, Figlio, Figlio",Roberto Vecchioni,https://i.scdn.co/image/ab67616d00004851cabc5522d1afe5295b03322f
4uP2EipoPEAq3InMMCQMG9,Como Yo Te Amé,Luis Miguel,https://i.scdn.co/image/ab67616d00004851830debe4a54e0122a6138a71
6vxyTZtRPf25ijvf1lYM4V,Como Yo Te Amé,Luis Miguel,https://i.scdn.co/image/ab67616d00004851db278ea61096b4103cedd37e
6nIoVkKodp1UX5rHQvqE5G,Seriøst,Morgan Sulele;Admiral P,https://i.scdn.co/image/ab67616d00004851f208ee6e34325767b7f70bfb
6nTL1KhyjN3RzdRJFICZ81,Everybody's Gotta Live,Arthur Lee,https://i.scdn.co/image/ab67616d00004851f8aa701d9cc0193e1e64518c
19pk42ufsb1kjoO8BAJq1a,ภาพจํา,Pop Pongkool,https://i.scdn.co/image/ab67616d00004851c05c4b2670b52d0bbb887608
4YRpjJaJpiI36HM36Dn5lS,ภาพจำ,Pop Pongkool,https://i.scdn.co/image/ab67616d00004851a2f553c69bc777b09cb7750d
2HpgP7x3QbcX2RVXlELTxG,Bénéfice max,Djadja & Dinaz,https://i.scdn.co/image/ab67616d00004851337155342ade101f48d847e7
37YeCP2knL41ziKCTXJQjv,En God Dag I Dag,Pyrus;Gyldengrød;Julle;Kandis,https://i.scdn.co/image/ab67616d0000485119f7b5dc1c45d7498ccc83c2
6BqHitnptF95G2gqw2kPeY,Hari Bahagia,Raisa,https://i.scdn.co/image/ab67616d00004851101f547326fe89969b4291a7
3OlcgtfHzTKBBw2boQEkyY,Tengo Ganas De Llorar,Liberación,https://i.scdn.co/image/ab67616d0000485170708dfbd2ad212e1848ff7b
55wlOpxtB7EoiQnXTAz4Ig,Mix Møn Amøur,WØODY,https://i.scdn.co/image/ab67616d0000485147d721911e55124fcdededa8
18oWXSuVyOvi3ddhe4aSRc,青い麦,Sakiko Ito,https://i.scdn.co/image/ab67616d000048511d5f06c674a2651e054b318b
6wPei2aKSjJRBpmb3GOLIs,Vuelve,Daviles de Novelda,https://i.scdn.co/image/ab67616d000048511678f42da960ab532376a090
1fTzkQQ4oH5TIN8HnSbjCa,Leiser,LEA,https://i.scdn.co/image/ab67616d0000485158ff340899f063a87fa83190
1jvoY322nxyKXq8OBhgmSY,어떡하죠,지선,https://i.scdn.co/image/ab67616d00004851736760dd4787a7f3e88019e0
1dgdUFwBqxJBtb5XXa3Y3Y,Song of Welcome - Haere Haere Mai,Hokowhitu-atu Concert Party,https://i.scdn.co/image/ab67616d0000485187fb56b7277c27c1b10dbf00
7jhw7agsFG1qU7tyIS2NSZ,Ela Partiu,Tim Maia,https://i.scdn.co/image/ab67616d0000485188edfa5fd8932884ddcb41a4
4xVxk2tFp1U6AuPtvNLvFL,Endalausar nætur,Buttercup,https://i.scdn.co/image/ab67616d00004851322605ea5c7ef990f046a49e
2UXO3rKTfsfPieGDQHgG6q,Last Request,Paolo Nutini,https://i.scdn.co/image/ab67616d000048511f2080fa515c0a63662a411d
55nTKGOq8Hieiq4dPUaXoT,Last Request,Paolo Nutini,https://i.scdn.co/image/ab67616d000048511bbb04773b5779fb712915f0
4P466hqdCuq0SqbZwCsuYa,Vagabundo Soy,Cecilio Alva,https://i.scdn.co/image/ab67616d000048510594c4c75bc05719bdaed8c8
3ieEsGFGCgsmyU2imlsZql,Y Te Vas,Pecos,https://i.scdn.co/image/ab67616d000048518cde670a7281a2e3279e3682
74rIUpem6Mzx2iNi8Fr1vM,Ain't No Way (You Won't Love Me),Chris Brown,https://i.scdn.co/image/ab67616d00004851f9685817281327d5fecb244e
66wkCYWlXzSTQAfnsPBptt,My Favorite Part,Mac Miller;Ariana Grande,https://i.scdn.co/image/ab67616d000048512e92f776279eaf45d14a33fd
5Jnzcy0bV121tAFhbjFMOr,S2pidluv feat. Nasty Mac of Block Pro,Salbakuta,https://i.scdn.co/image/ab67616d0000485156219ff2e52c45f4acb69374
2UbIVtEQIM4epvkYhSFWsV,Pechando la Vara,Abel Soria;Julio Gallego,https://i.scdn.co/image/ab67616d000048516138b80eff6001ffe6c434bd
4q6dqyGM25sKFU8nYAGRe4,Show Me (feat. Chris Brown),Kid Ink;Chris Brown,https://i.scdn.co/image/ab67616d00004851f8d9263f7af76538827b7afd
3RhnL8B67qqd8R0YxbfTGz,No Tengo Dinero,Los Brothers De Bolivia,https://i.scdn.co/image/ab67616d000048515241e76ecb297aa5424057c5
4VXh4eNQ0Q3GRvJEhtKjcQ,Pauza,Kali,https://i.scdn.co/image/ab67616d000048510c295103f69a0b73b06a91a0
3J8EOeKLTLXORtWPpOU5bE,Calling My Phone,Lil Tjay;6LACK,https://i.scdn.co/image/ab67616d000048515af0305457ff290e06dcc4c2
2RixC0eDuqn44mmM9OJOUp,Calling My Phone,Lil Tjay;6LACK,https://i.scdn.co/image/ab67616d00004851d7d87bf612566d9ee76199d3
